id,created_at,text
672532801200123904,2015-12-03 21:48:09,"b'Whoa! When I said, ""Netflix and Chill"" to my Mom, that\'s ALL I REALLY MEANT...  I just want to watch programs on Netflix and make love.'"
671817090609774592,2015-12-01 22:24:10,b'RT @deadpoolmovie: #Deadpool gets cheeky for his international poster. https://t.co/JgxSWpHXYy'
670046601960775681,2015-11-27 01:08:53,"b""If I were a Life Coach, the first thing I'd do is let all my clients know they've just hired a Life Coach, so it's already too late."""
669992818727780352,2015-11-26 21:35:10,"b'RT @deadpoolmovie: I forget. Is a turducken stuffed with three additional meats, or four? Happy Thanksgiving. https://t.co/u98fvDWhYT'"
664499054252986368,2015-11-11 17:44:54,"b'Love writing nursery rhymes for my daughter. Her favorites are, ""Sunshine-Cuddle-Time!"" and ""Everyone You Know Will Eventually Die.""'"
663789142120136704,2015-11-09 18:43:58,b'RT @RealHughJackman: Presenting ... ME by HIM. @VancityReynolds #SMA https://t.co/Z3dO9SiDxU'
661709315791831040,2015-11-04 00:59:29,"b""Deadpool's school for not so gifted youngsters.  https://t.co/Axw8bN8dLQ"""
660714798657630210,2015-11-01 07:07:38,"b""Dear Fox, stop changing the timelines. It's confusing the audience. #xmenassemble #happyhalloween https://t.co/XkhejBLRWS"""
660135962333216768,2015-10-30 16:47:32,"b'Dressed my lazy, 10 month old daughter as Newt Gingrich for Halloween because all she needed was the tie. https://t.co/8elDoaQB7Q'"
659384985858670592,2015-10-28 15:03:26,"b'RIP Pops. James C. Reynolds. 1941-2015\n\nIf possible, please donate/support: \n\nhttps://t.co/exJYbchCmq https://t.co/8hAfxVbcU1'"
657700778338029568,2015-10-23 23:30:59,b'The great thing about kite surfing is that - depending on the wind - you can continue kite surfing up to an hour after dying.'
656764270340734976,2015-10-21 09:29:38,"b'So cute. Asked my mom out to lunch and she yelled, ""Squad-Goals!"". I laughed pretty hard before never ever seeing her again.'"
656355980997881856,2015-10-20 06:27:15,"b'My hope that Canada might one day become a fully weaponized, drunk on oil, earth-fucking-anger-dildo are officially over. #Elxn42'"
655399128797589504,2015-10-17 15:05:03,"b""When I'm in Vancouver, I carry a yoga mat everywhere so people won't make fun of me."""
655241666744332288,2015-10-17 04:39:21,b'RT @ClimateReality: \xe2\x80\x9cI want my daughter to have a planet where she can breathe.\xe2\x80\x9d  It\xe2\x80\x99s as simple as that. @VancityReynolds http://t.co/0OFj\xe2\x80\xa6'
651757719519629312,2015-10-07 13:55:24,b'Pretty sure most professional mimes have intimacy issues. At least the really dedicated ones.'
650742727093710849,2015-10-04 18:42:11,"b""Sunday Funday. Gonna get my belly button pierced. Or desperately scream for help at anyone who'll listen."""
648179980652908544,2015-09-27 16:58:44,"b'Whoever invented pants probably brings it up in like, every conversation ever.'"
648114699033313281,2015-09-27 12:39:20,b'RT @NRDC: Join Pope Francis in the fight against climate change! Add your voice: http://t.co/tvvHMUsH0X #ActOnClimate'
647769278863810560,2015-09-26 13:46:45,"b'In the morning, I like to let the dogs out and sing, ""Who let the dogs out"" before punching myself in the face as hard as I fucking can.'"
647471003627556864,2015-09-25 18:01:31,"b'RT @A24: #MississippiGrind is a @nytimes Critics\' Pick!! ""The cinematic equivalent of a classic song, expertly covered."" http://t.co/1MJAYD\xe2\x80\xa6'"
647156733123686400,2015-09-24 21:12:43,b'RT @A24: #MississippiGrind opens tomorrow at @AngelikaNewYork. It is SUPERB. 92% @RottenTomatoes \xf0\x9f\x8e\xb2\xf0\x9f\x8e\xb2 Q+As after 7pm shows !! http://t.co/IPZ\xe2\x80\xa6'
647139660112732160,2015-09-24 20:04:52,b'RT @RottenTomatoes: Check out this exclusive clip from #MississipiGrind with Sienna Miller &amp; @VancityReynolds --&gt; http://t.co/Csel44Ajlw ht\xe2\x80\xa6'
647077741171474432,2015-09-24 15:58:50,b'http://t.co/7MKnfjwlAa'
647043829649010688,2015-09-24 13:44:05,"b'Intimidating? Sure. But ""Sex-Thirsty Online Predators"" is a terrible name for a softball team.'"
647035790623682560,2015-09-24 13:12:08,"b""#roadtoparis Easiest thing you'll do all day... Add your name to the fight against climate change &amp; extreme poverty. https://t.co/kuDdEcsOEh"""
646736988159246336,2015-09-23 17:24:48,"b""How do you know, if you won't at least TRY to close your mind? https://t.co/5VdYm3bhCX"""
646300521297510400,2015-09-22 12:30:26,b'RT @robdelaney: I want to be powerful enough to have sex with several astronauts at once.'
646299036903952384,2015-09-22 12:24:32,"b'It takes a long time to pay off, but buy them a carton of cigarettes. https://t.co/Pd7LhJxTv6'"
646292106533801984,2015-09-22 11:57:00,b'RT @ClimateReality: Retweet if you agree with @MarkRuffalo - we can control our own energy destiny with renewables! http://t.co/rImTptST14'
645584278680698881,2015-09-20 13:04:21,"b""I can't even find it.  https://t.co/2Ron3C6GTI"""
645360159435411456,2015-09-19 22:13:46,"b""RT @THR: TIFF: 'Mississippi Grind' Aims to Beat Odds Against Gambling Films With Academy http://t.co/IlGSri0HDK http://t.co/tWCBgtiPXO"""
645359735898796032,2015-09-19 22:12:05,b'RT @FilmLinc: UPDATE: Ryan Reynolds will join the Q&amp;A at our sneak preview of MISSISSIPPI GRIND on 9/22! http://t.co/uIyTDNflz6 http://t.co\xe2\x80\xa6'
644689331865657344,2015-09-18 01:48:09,"b""I'm okay right now, thanks.  https://t.co/ejD1aSHV7X"""
644688225559166976,2015-09-18 01:43:45,b'How to donate your first born... Mississippi Grind intro - Directed by Ryan Fleck and Anna Boden (Half Nelson). http://t.co/q7uaQCVjy0'
644687168263208961,2015-09-18 01:39:33,"b""Mississippi Grind Premiere at Toronto Film Fest. How to steal someone's phone and make a movie. http://t.co/yUAeD8t0th"""
644139321243619328,2015-09-16 13:22:36,"b""There's no scientific proof that anyone with over 5 bumper stickers is legally insane. Also, what the fuck are scientists doing all day?"""
643524030260232193,2015-09-14 20:37:39,"b'Happy Anniversary, Girls!\n#escalation http://t.co/PLKkp9oQDx'"
643495680368091137,2015-09-14 18:45:00,b'RT @deadpoolmovie: 30 years of the #GoldenGirls showering us with fun. #Deadpool http://t.co/rLuhl139HT'
643161768039157760,2015-09-13 20:38:09,"b'Saying, ""Finger Lickin\' Good"" out loud -- even at KFC -- makes everyone pretty uncomfortable.'"
642390433017012228,2015-09-11 17:33:08,"b""I'd walk through fire for my daughter. Well not FIRE, because it's dangerous. But a super humid room. But not too humid, because my hair."""
641998149708607489,2015-09-10 15:34:21,b'#tryingtoconnect http://t.co/7PFJL4IDZq'
641346158908981248,2015-09-08 20:23:34,"b'Bigotry sounds better when they call it ""Liberty"". And acne sounds a lot cooler since they changed it to ""Party-Skin"".'"
640969152983924736,2015-09-07 19:25:29,"b'A lot of people missed the true meaning of Michael Jackson\'s song, ""Smooth Criminals"".  https://t.co/yudzCUAtKe'"
640949125018746880,2015-09-07 18:05:54,"b'Two. One to change the lightbulb and another to whisper, ""You\'ll die someday. Alone, cold and scared."" https://t.co/1ZEPdOYNjN'"
639475974732578816,2015-09-03 16:32:07,"b""My first girlfriend, Karen. Obsessed with Knott's Berry Farm. She refused to leave. Refused to do lots of stuff. http://t.co/47pWBidQqj"""
639455236889772032,2015-09-03 15:09:43,"b""It's like waterboarding. If waterboarding tasted like chocolate. https://t.co/NokKj3cuOy"""
638781803407495169,2015-09-01 18:33:44,"b""No chance! I don't take the marijuanas and I'll thank you to be on your way. #nojazzgrass https://t.co/4QbOmIZB7v"""
638778956901130240,2015-09-01 18:22:25,"b""Scott Walker's considering a wall between the U.S. &amp; Canada. Other good ideas include abstinence, or a Giant Latex Border-Condom."""
638374108774842369,2015-08-31 15:33:42,"b'I don\'t like the expression ""pissing rain"".  Because if it was actually urine, it would totally ruin movies like The Notebook.'"
638102802833629184,2015-08-30 21:35:38,"b'If passing ""out"" means the soul visibly exiting its death-husk to join Grand-Papa on his magic sky-pony, then yes. https://t.co/QzO0d36Gkl'"
638096150164193281,2015-08-30 21:09:12,b'The best part about spending the afternoon at Disneyland in 100 degree heat is passing away in front of so many children.'
637726095572254720,2015-08-29 20:38:44,"b'Call me old fashioned, but sending a dick pic is disgusting and lazy. Real love means sending a nice bouquet of penises.'"
637288789073895424,2015-08-28 15:41:02,"b""I'd appreciate it if nobody posts any spoilers for the next round of Papa John's Pizza commercials."""
637275371218554880,2015-08-28 14:47:43,"b""RT @algore: New Colorado solar farm beats gas on economics &amp; shows renewables' increasingly competitive edge against fossil fuels http://t.\xe2\x80\xa6"""
637263269342916608,2015-08-28 13:59:37,"b""Got totally messed up on probiotics last night and digested the fuck out of dinner. \n\nHaving a kid doesn't stop this party train."""
636903965909774337,2015-08-27 14:11:53,"b'The word, ""alleged"" adds intrigue to anything.\n\n""This alleged candy is yummy.""\n\n""My alleged brother is hog-tied in my van, crying for help.""'"
636544667530711040,2015-08-26 14:24:09,"b'Nothing better than spending an entire morning staring into my baby daughter\'s eyes, whispering, ""I can\'t do this"".'"
635813743746793472,2015-08-24 13:59:44,"b'Do NOT make me regret this One Direction tattoo on my lower back, fellas.'"
635239917115867136,2015-08-22 23:59:33,"b""Sick and tired of NFL football rudely interrupting these Papa John's Pizza Commercials."""
634778586755502080,2015-08-21 17:26:23,b'.@pmharper\n http://t.co/9f66ck6RKU'
634411078647218176,2015-08-20 17:06:02,"b""For starters, I can't even THINK about making love unless I'm on a galloping horse. DM me to talk more about this! https://t.co/qqGW233cAs"""
634341855782678528,2015-08-20 12:30:58,b'Loved Fruitvale Station. Creed trailer looks incredible. #RyanCoogler and @michaelb4jordan have the magic.'
633608135542833152,2015-08-18 11:55:26,"b""If I were running for President, I'd wear a suit made of prime sirloin steak. To illustrate my hunger for power."""
633365716528406528,2015-08-17 19:52:08,b'Mississippi Grind! Who wants a Woodford??  http://t.co/kkD19OZIXY'
632887900376539136,2015-08-16 12:13:28,b'Surprisingly easy to teach a baby to swipe right.'
629680310448291840,2015-08-07 15:47:39,"b'Bernie Sanders\' ""just had sex"" hair would\'ve really lightened the mood at the debates last night.'"
629277354272014336,2015-08-06 13:06:27,"b""When a driver's engulfed in road rage, saying they're going to shank you with a broken bottle of schnapps, just get out of my mom's way."""
628773700616126464,2015-08-05 03:45:06,"b""RT @ConanOBrien: Showing @VancityReynolds' #Deadpool trailer earned my show a TV-MA rating tonight. Thanks a fucking lot, Ryan. http://t.co\xe2\x80\xa6"""
628763168668389376,2015-08-05 03:03:15,b'RT @deadpoolmovie: Witness the beginning of a happy ending. Do yourself (a favor) and watch the brand new #Deadpool trailer NOW.\nhttps://t.\xe2\x80\xa6'
628762355829047296,2015-08-05 03:00:02,b'#Deadpool Trailer! Red Band! BOOM!\n\nhttp://t.co/538mUGKjgS'
628724346958131200,2015-08-05 00:29:00,"b""RT @ConanOBrien: Tonight on #CONAN I learn that not only is #Deadpool a great mercenary, he's also a gentle lover. http://t.co/HPLuMRg7Y7 @\xe2\x80\xa6"""
628345688795975680,2015-08-03 23:24:20,"b'RT @TeamCoco: Tomorrow #CONAN premieres the #Deadpool red band trailer. It\xe2\x80\x99s so NSFW, our TBS rating will be TV-MA. OMG, so many acronyms.'"
628339268079910912,2015-08-03 22:58:50,"b""@TeamCoco - Who in the cockles of Coco okay'd this??? http://t.co/CyQzSYsZ2j"""
628219106148257794,2015-08-03 15:01:21,b'A little Amuse Douche. \n\nhttp://t.co/ZIrq1Htkkp\n\n#Deadpool'
626609792555986944,2015-07-30 04:26:31,b'Lip Sync Battle... Eat me.  http://t.co/KgkJ5Lv784'
626056390562353152,2015-07-28 15:47:29,"b""Not sure if it's been done, but what if Logan and Deadpool enlist in the Navy's elite Top Gun Program? #volleyball https://t.co/Pi9UbxcJ0z"""
624262136877821952,2015-07-23 16:57:46,"b'I wonder if sharks are huddled up underwater, scared shitless while watching Human Week.'"
623910606886670336,2015-07-22 17:40:55,b'RT @A24: New MISSISSIPPI GRIND trailer! Mendelsohn was born for this. @VancinityReynolds has never been better. WHAT A MOVIE.\nhttps://t.co/\xe2\x80\xa6'
623846456143642624,2015-07-22 13:26:00,"b'Aces are good, right? #MississippiGrind @A24 http://t.co/H1XLg6NaDe'"
623702373261639680,2015-07-22 03:53:28,b'RT @ClimateReality: #NEO2015: Renewables will double to 46% of world electricity output by 2040 http://t.co/09f6a2mL9b #ClimateHope http://\xe2\x80\xa6'
623552805043834880,2015-07-21 17:59:08,"b""Next time you're grocery shopping, imagine David Attenborough narrating. It really next-levels the whole thing."""
623490542710603776,2015-07-21 13:51:43,b'MISSISSIPPI GRIND. Sept. 25th. Me and the great Ben Mendelsohn gamble ourselves to death in this stunning film. http://t.co/Avnj0tjxrm'
623004132467720192,2015-07-20 05:38:54,"b'The ""upside down Spider-Man kiss"" is pretty embarrassing when the rope\'s 2 feet longer than planned. You should see my Dad\'s face.'"
622753175293005824,2015-07-19 13:01:41,b'CNN: Super-charge the solar power boom    http://t.co/nXMLDkZOtO'
622653536120242176,2015-07-19 06:25:46,"b""If I owned 100 pair of sweatpants it'd be hard enough to select which ones to wear each day, let alone while riding a regret-rocket to hell."""
621814116974399488,2015-07-16 22:50:12,"b""If I was on @BearGrylls show, I'd look heroic. But if cameras aren't rolling he'd be carrying me everywhere in his strong arms or backpack."""
621451821593182208,2015-07-15 22:50:34,b'One minute before all hell broke loose. #thewholeband http://t.co/u9cVwonTx8'
621308028977938432,2015-07-15 13:19:12,"b""People were so upset they put nipples on the Batsuit. It's why we made the Deadpool suit EXCLUSIVELY out of nipples. https://t.co/8m7RDbs6kX"""
621161887254745090,2015-07-15 03:38:29,b'RT @AlbertBrooks: Just took the El Chapo escape ride at Disneyland. Very exciting.'
621096175983202305,2015-07-14 23:17:22,"b'RT @ClimateReality: Study: Only one in every 17,352 scientists reject human-caused climate change. That\xe2\x80\x99s 0.006%. http://t.co/cAHhHcZeRc  v\xe2\x80\xa6'"
621071784096301056,2015-07-14 21:40:26,"b'Most say, ""honing their craft"". But for me, it\'s imposing my gigantically terrible opinions on children and seniors. https://t.co/ZqvLkPLN2J'"
620740221437521922,2015-07-13 23:42:56,"b""Loved @catastrophe_tv. Mr @robdelaney has the effervescent gait of a man who'd never intentionally take a life."""
620737318706507776,2015-07-13 23:31:24,"b""We're watching my audition scene from 8 Mile. James and Hugh seemed to really enjoy it. https://t.co/CLfCiqputZ"""
620495403100712961,2015-07-13 07:30:07,b'RT @empiremagazine: The #Deadpool trailer is incredible. Truly outrageous. Hall H is standing up and clapping. So. Much. Swearing / blood /\xe2\x80\xa6'
620385732553674752,2015-07-13 00:14:19,b'I think I dated her in high school.  https://t.co/32aM7eO7rA'
620373032402456577,2015-07-12 23:23:51,"b""As much as I want the #deadpool footage from #SDCC officially released, the VFX shots aren't done yet. We have something for you in 3 weeks."""
620352558477918208,2015-07-12 22:02:30,"b""It wasn't until I got home, I realized my keys, wallet and kidney was missing. #Gambit. #deadpool http://t.co/gFsYHBGcX5"""
620351376846114816,2015-07-12 21:57:48,b'Late for your panel? Sometimes ya gotta make a run for it - harnessing the dark powers of Lord Vader.\xe2\x80\xa6 https://t.co/UW06RkqdDh'
620091084496965633,2015-07-12 04:43:29,"b'RT @20thcenturyfox: ""Now THAT\'s the way to end a panel."" - @RealStanLee #HallH #SDCC http://t.co/KGXwm3Soas'"
620091025910935553,2015-07-12 04:43:15,"b'RT @JLDlite: DEADPOOL footage just got this place on its feet. My god that was fun, funny, gnarly. This movie is gonna be some kind of mega\xe2\x80\xa6'"
619926394059948032,2015-07-11 17:49:04,b'Cosplay. Both loose and tight. #deadpool. \xf0\x9f\x92\x80\xf0\x9f\x92\xa9L http://t.co/Lx2tIBMrs3'
619359840352235520,2015-07-10 04:17:47,b'If you see a guy roaming #SDCC whose cosplay is on point. Cuddle him. Hard. http://t.co/nrZ7Wv6kVo'
619279639773483008,2015-07-09 22:59:06,b'RT @firstshowing: This #Deadpool image &gt; the EW cover. @VancityReynolds @robertliefeld http://t.co/RGYbPk4mYH'
619191379017736192,2015-07-09 17:08:23,b'Screenwriters. Overlooked too often. These guys are keyboard-heroes. @RhettReese #paulwernick #pew-pew-bang-bang https://t.co/IUZxQ64dgC'
619139355190243328,2015-07-09 13:41:39,"b'Paint one mural of Zayn on the hood of your car using gold leaf and real hair, and suddenly you\'re ""obsessed"".'"
619137455401275392,2015-07-09 13:34:07,"b""Love it when mom tells an anecdote about last night's dinner, but starts with her own birth and works her way forward in real time."""
618943062799163392,2015-07-09 00:41:40,b'This is absolutely monstrous and does anybody know if it requires a permit?  https://t.co/23XjMDhND4'
618802472119857152,2015-07-08 15:23:00,b'@edskrein Eat me.  https://t.co/BjDq8Y5khO'
618796218106388480,2015-07-08 14:58:09,"b'Hey #SDCC, Thank you for being a friend... http://t.co/Kl52TtOPio'"
618007351388303360,2015-07-06 10:43:29,"b'RT @ClimateReality: Let\xe2\x80\x99s make some green. RT to spread #ClimateHope for greater, greener job opportunities. http://t.co/d9WMuk1KXr'"
618005308250681344,2015-07-06 10:35:22,"b'\'Member when I performed Britney\'s ""I\'m A Slave 4 U""? But instead of wearing a giant yellow snake, I wore @NathanFillion? He has the video.'"
618001168904658944,2015-07-06 10:18:55,b'Just saw West Side Story. Gang violence has changed a lot over the years.'
617334043902898177,2015-07-04 14:08:00,b'RT @Emmerichmendels: @VancityReynolds - come over here and sit on my knee. No. The other knee... The one on my mouth.'
617274916044472320,2015-07-04 10:13:03,"b""America isn't 2015 years old today? I have to apologize to a number of people I've hurt."""
617051975927115776,2015-07-03 19:27:09,"b'RT @ClimateReality: Xi\xc3\xa8xi\xc3\xa8 (""thank you""), China! RT to tell other nations it\xe2\x80\x99s time to follow suit. http://t.co/5NoABFQLNn http://t.co/3tfr\xe2\x80\xa6'"
617047481088638977,2015-07-03 19:09:18,"b""When Bruce Banner's angry, he turns into the Hulk. It'd be cool to see the Hulk get angry, then turn into Nancy Grace."""
616876951576420353,2015-07-03 07:51:40,"b""I'm performing season 3 as a one woman show tonight at Lincoln Center. Call my secretary Gayle for tickets. https://t.co/dR5E92hNPc"""
616688276607496193,2015-07-02 19:21:57,"b""RT @EW: Meet #Deadpool, the first 'hard-R' rated superhero: http://t.co/Nq7JtRjgJQ @DeadpoolMovie #EWComicCon http://t.co/wcpSEZe6we"""
616446911965327360,2015-07-02 03:22:51,"b""It's true. It really is Canada Day.  https://t.co/hWXvjiEEVY"""
616417735254261765,2015-07-02 01:26:55,b'RT @ClimateReality: Retweet if you side with science. #ActOnClimate @NeilTyson http://t.co/Ug1W0JvM2L'
616416932250583042,2015-07-02 01:23:43,"b""Ever notice halfway through a shower, that you're not in the shower at all? Just crying super hard? \n\n#HappyCanadaDay"""
616239638093508608,2015-07-01 13:39:13,b'Well stop haunting my dreams like some sex-thirsty televangelist.  https://t.co/bwYN3RAsFi'
616226852386910208,2015-07-01 12:48:25,"b""RT @ClimateReality: Q: What US city added the most solar in 2014? A: http://t.co/oD233OcqvW (Hint: It isn't LA or Phoenix) #ClimateHope htt\xe2\x80\xa6"""
616151634708594689,2015-07-01 07:49:31,"b'And if somebody hits it hard enough, everyone disappears. Be careful.  https://t.co/BdarkI8MeR'"
616121531588972544,2015-07-01 05:49:54,"b""When the elevator abruptly stops, it's good to let your fellow passengers know the coffin has enough air for at least an hour."""
616119216349904896,2015-07-01 05:40:42,b'RT @ClimateReality: The cost of solar has fallen by 75% in just 6 years. http://t.co/yFwXE0KRLR  #ClimateHope http://t.co/AqrnFSicB3'
616039219111182336,2015-07-01 00:22:49,"b""Happy Canada Day, America! You've earned it."""
615741753434345473,2015-06-30 04:40:48,"b'I used the expression ""no chill"" at dinner last night and my brother demanded to know if I was a virgin.'"
614987948744806400,2015-06-28 02:45:27,b'So proud of this team. #canWNT @CanadaSoccerEN http://t.co/mDKbqJu3mc'
614794734280675330,2015-06-27 13:57:41,"b""They'll be disappointed to learn Gay marriage is about 23 percent cheaper in Canada.  https://t.co/F4suxdFJut"""
614792592811692033,2015-06-27 13:49:11,"b""When someone's describing the route they took to work that day, I never know when the best moment is to take my life with fire."""
614712524575932416,2015-06-27 08:31:01,"b""I'm okay right now, thanks.  https://t.co/viUAKcHZdW"""
614707976687915008,2015-06-27 08:12:57,"b""RT @HUUUUGHES: Hands down the best thing I've seen at the #FloridaSupercon so far. @VancityReynolds @prattprattpratt http://t.co/zwI2ce17TN"""
614463051081760768,2015-06-26 15:59:42,b'Sincere musical swells for humanity! #MarriageEquality'
614414431225708544,2015-06-26 12:46:30,b'RT @ClimateReality: MT @EcoWatch: @Pontifex Encyclical Makes Waves from Brazil to the Philippines http://t.co/Nz7p70GWcW #ActOnClimate http\xe2\x80\xa6'
614067455531429888,2015-06-25 13:47:44,b'RT @Energydesk: Dutch citizens  sued the government to tackle climate change and WON. This changes everything http://t.co/t2wj01tV4P http:/\xe2\x80\xa6'
614066547988934656,2015-06-25 13:44:08,b'Inspiring and innovative way to piss off your local utility and high-five planet earth. \n\nhttp://t.co/kLsAFDu3Eg'
614066267020918784,2015-06-25 13:43:01,b'Different hair colors. Ryan Gosling has light BLOND hair. And Ryan Reynolds is a cunt.  https://t.co/L7BZnh1cGD'
613907979973234688,2015-06-25 03:14:02,b'Cancel my plans for the rest of my life.  https://t.co/X0eK1egRNu'
613883857113235457,2015-06-25 01:38:11,"b'RT @350: On July 4th, Canada is moving beyond #tarsands and demanding action for #jobsjusticeclimate. http://t.co/BjvFakyAAK http://t.co/hf\xe2\x80\xa6'"
613879219370655744,2015-06-25 01:19:45,b'The Deliverance theme song is way scarier when you make the banjo sounds with your mouth. It also helps if someone else is in the elevator.'
613870815520489472,2015-06-25 00:46:22,"b""That's a tad harsh, Uncle Dale. https://t.co/7RYM1PwGsR"""
613869535934812160,2015-06-25 00:41:17,"b""Does it count as a TED Talk if you're in the back of a van? And your older brother didn't exactly CHOOSE to be there?"""
613647319465005057,2015-06-24 09:58:16,"b'Agreed. But that kid is at least 19 years old. So to be clear, this is how you wear a registered voter.  https://t.co/JVRUBgNCM5'"
613553236910346241,2015-06-24 03:44:25,"b'No, I wanna dock penises and sing J-Kwon\'s ""Tipsy"".  --Of course I wanna fight. Get it together.  https://t.co/uWU4UzEEHy'"
613514598386266112,2015-06-24 01:10:53,"b'He keeps me locked in his basement with an athletic, sexually-demanding Koala. So... Not enough. https://t.co/JV04mIrJOF'"
612678755681570816,2015-06-21 17:49:33,"b""RT @JFiligno: See you tomorrow @bcplace ! Let's pack the house Canada! \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 @FIFAWWC @FIFAcom #FIFAWWC #Roundof16 #CANvsSWI http://t.co/3\xe2\x80\xa6"""
612597963773194240,2015-06-21 12:28:30,"b'On Fathers Day, my daughter smiled at me.\n\nIt was all the gift I needed as I packed a bag and left for 6 years to write a book on parenting.'"
612500204890161152,2015-06-21 06:00:03,"b""He's not the most popular member, but I love the no-nonsense, assistant lighting technician, Doug. \xf0\x9f\x98\x8d https://t.co/ksF68CvszZ"""
612325994431549440,2015-06-20 18:27:48,"b'If Rick Santorum takes home ""Choice Male Hottie"" at this year\'s Teen Choice Awards, it\'s really gonna confuse the shit out of everyone.'"
612139860309098497,2015-06-20 06:08:10,"b""Are you a young Screenwriter? An old Screenwriter? Doesn't matter. For some of the best tips in the business, follow @johnaugust."""
611876651551453184,2015-06-19 12:42:16,"b""My daughter's only 6 months old and already drawing. I'd hang it on the fridge but honestly, it's absolute garbage."""
611871444335595520,2015-06-19 12:21:35,b'SolarCity Introduces its First Community Solar Option for Renters | SolarCity http://t.co/oJH94Es9g0'
611843152031277056,2015-06-19 10:29:09,"b""What kind of reckless surgeon installs teeth, a tongue and vocal chords into somebody's asshole?"""
611841913642049536,2015-06-19 10:24:14,"b'It\'s never too early to sit your son down for ""the talk"".  https://t.co/n2GuarLMv7'"
611828827233255424,2015-06-19 09:32:14,"b'This is just a really extravagant typo, right?  https://t.co/ZN3ythFxCN'"
611779956293525504,2015-06-19 06:18:02,"b""RT @350: Climate denial is not just about denying science - it's also about denying the urgency of the science. - @NaomiAKlein http://t.co/\xe2\x80\xa6"""
611766844764983296,2015-06-19 05:25:56,b'RT @OnionPolitics: Frustrated Republicans Argue Pope Should Leave Science To Scientists Who Deny Climate Change http://t.co/WLl1VQEx69 http\xe2\x80\xa6'
611414945981296640,2015-06-18 06:07:37,"b'When I think out loud, it sounds nothing like Morgan Freeman.'"
611357476571578368,2015-06-18 02:19:15,"b'It\'s like crystal meth, but without all the ""getting arrested, then having my mouth traded for cigarettes"" part. https://t.co/l0IV5Q1ygu'"
611349540973625345,2015-06-18 01:47:43,b'I worry my Uncle Dale might discover Periscope.  https://t.co/ofKzVqyqW6'
611346105314340864,2015-06-18 01:34:04,"b'I saw the first 4 episodes of the fantastic #UnREALtv on http://t.co/xu6NDChJov. Good stuff for your face, eyes, ears and curiously, thorax.'"
611073527928651776,2015-06-17 07:30:56,"b'RT @Emmerichmendels: It\'s a fine line between ""panel van"" and ""rolling prison with drapes and cup holders"".'"
611000560200716288,2015-06-17 02:41:00,"b""Love to know where the discarded hair is and how it might be purchased. It's not for a friend. It's for me.  https://t.co/1cCcd3ECcL"""
610980553697837056,2015-06-17 01:21:30,"b""No. This one's on me.  https://t.co/qD0m6RJUYM"""
610976167370199040,2015-06-17 01:04:04,b'Absolutely not. I also believe laserdisc is a sound investment for your money and John Denver will tour this Fall.  https://t.co/IBf7HHvDfy'
610975951896252416,2015-06-17 01:03:12,b'Abject terror.  https://t.co/COAyBxjHrD'
610975834342436864,2015-06-17 01:02:44,b'Fuck off.  https://t.co/a4ISealkui'
610975782035304448,2015-06-17 01:02:32,"b""I'm not going to stop enjoying baked goods just because there's a malign, supernatural force living inside them.  https://t.co/5UARLgrEb4"""
610974822269464576,2015-06-17 00:58:43,"b'It\'s obvious you\'re just trying to work in the word, ""unfettered"" -- you jejune, tit. (""Jejune"" by the way) https://t.co/uoRHe12V3v'"
610974473001369600,2015-06-17 00:57:20,b'Totally! Wait... you or me?  https://t.co/8GzpHPi9oF'
610973766986829824,2015-06-17 00:54:32,"b""That's ridiculous. Everybody knows Koalas aren't circus material. Let's try to work together here, 'kay? https://t.co/IMZSFUqtsm"""
610973653002354688,2015-06-17 00:54:04,b'Estelle Getty.  https://t.co/e0Mhpby1jf'
610973468155211777,2015-06-17 00:53:20,"b""Only if it's uncontrollable. Otherwise, it's mainly sobbing.  https://t.co/1HZmFJdSXB"""
610948684730085377,2015-06-16 23:14:51,"b""I'm not gonna shave my armpits to validate Social Norms. I'll frost the shit out of the tips though. But after that, back off, Social Norms."""
610672037107929088,2015-06-16 04:55:34,"b""UNCLE DALE: Super Fun NyQuil Spider-Man Juice isn't a licensed Marvel product?\n\nJUDGE: It's Sony. But I think we're missing the point here."""
610629884990373889,2015-06-16 02:08:04,"b'Would you take a life to live forever?  Check out the trailer for the upcoming film #Selfless, in theaters July 10th. http://t.co/yCA6nFhj2Q'"
610624584203632640,2015-06-16 01:47:00,b'Ashley Lawrence with a bullet. Congratulations women of Team Canada. #FIFAWWC @CanadaSoccerEN @A_Lawrence99 #canWNT'
610488274138693632,2015-06-15 16:45:21,b'They should make fingerless latex gloves. For stylish doctors.'
610123975197261824,2015-06-14 16:37:45,"b""I'm in the yard. I'd like a milkshake. I've done my part."""
609753838619197440,2015-06-13 16:06:58,"b'I\'m a two time runner up in the Saskatoon regional amateur ""Whip My Hair Back \'n Forth"" contest. Step off.  https://t.co/YRmO1NXOyg'"
609625260548231169,2015-06-13 07:36:03,b'Stop typing with your scrotum.  https://t.co/ayL9xRCKP8'
609622388167213057,2015-06-13 07:24:38,"b""For the game, I've refined a short catalog of crisp dance moves from my failed 1D audition. Go Team Canada! #WWC2015 http://t.co/1aK7ulywOZ"""
